Size_of_ROIs,Mean_Value,St_Deviation,Skewness,Gradient_Mean_value,Gradient_Variance,Percentage_non_zero_Gradients,Contrast,Correlation,Entropy,Homogenity,Run_Percentage,Long_run_Emphasis,Gray_Value_Distribution,Yearly_Production
19460,101.554779,99.41794132,0.517137293,134.989414,11771.96912,0.86963001,53.85609232,0.000100906,3.810501337,0.203113155,0.49938335,1.951636139,3043.959045,4782.445153
19145,100.1567511,99.35602526,0.562832859,134.9191361,11768.28291,0.868790807,53.01915885,0.00010103,3.781272693,0.202815694,0.500914077,1.963190824,3001.548488,4702.462357
20068,107.1283137,99.64698906,0.354399587,137.7394015,11909.21592,0.86764999,45.03061336,0.00010049,3.793335765,0.203086673,0.499900339,1.959230463,3140.204545,4905.873405
19190,106.325951,99.58943551,0.378248643,137.5290446,11898.37293,0.867691506,45.51541066,0.000100613,3.7771793,0.202845153,0.498957791,1.965744125,2998.228616,4695.552689
20708,96.01723971,99.60501964,0.674844598,133.8229143,12142.25329,0.868118602,37.71375583,0.000100618,3.788922737,0.202284778,0.499806838,1.981256039,3233.290628,5062.231111
20170,91.94918195,100.0997309,0.784327783,133.0473966,12191.19529,0.868368865,32.86377254,9.96E-05,3.721473449,0.203309222,0.500495786,1.97761268,3164.812184,4937.097276
19685,107.3588519,99.21832551,0.353316391,137.618616,11913.8392,0.868072136,33.80603521,0.000101432,3.642887945,0.202683338,0.501143002,1.967359351,3097.176584,4830.432742
20600,108.803301,99.58473147,0.303748018,138.3450673,11938.37806,0.867815534,38.78291682,0.000100649,3.699804232,0.203970738,0.5,1.982718447,3232.879612,5049.817087
20625,102.5315879,99.24697755,0.494017358,135.3282269,11903.84005,0.867684848,41.24384145,0.000101336,3.767720533,0.202685794,0.500412121,1.969576591,3228.437651,5037.55266
19964,105.2962833,99.98445365,0.406317114,135.7456219,11934.89951,0.868312963,55.21332599,9.98E-05,3.819654692,0.203028841,0.500300541,1.96555867,3130.910092,4906.694233
20134,106.5031787,100.144288,0.371179577,137.5132788,11998.98913,0.869176517,38.09777923,9.95E-05,3.832765446,0.20292557,0.499503328,1.988664612,3154.337377,4922.659541
19529,107.7385939,100.0126714,0.338492984,137.3899261,11986.90824,0.867069486,42.06902186,9.97E-05,3.786533666,0.203856044,0.499974397,1.945821385,3075.081934,4805.334904
20992,101.3735709,99.38257117,0.5282265,136.9137271,12019.31887,0.868616616,60.08143544,0.000100931,3.802436248,0.202786759,0.50033346,1.982576407,3294.516138,5161.453966
19349,101.3966613,99.27884651,0.528126781,136.3555643,12009.30662,0.868261926,43.54362302,0.000101231,3.74521718,0.203052065,0.500542664,1.954672173,3037.087971,4754.554362
20732,109.4923307,99.53141378,0.285666587,138.7659657,11941.31917,0.867451283,40.56109435,0.000100768,3.700862923,0.203103354,0.500192938,1.969623915,3253.533462,5094.355063
19408,108.6450433,99.3215154,0.310586209,138.3874028,11914.52449,0.869023083,43.66632641,0.000101189,3.724967681,0.20208357,0.498814922,1.969631236,3032.998967,4728.109803
21500,100.5792093,99.99557274,0.537042692,135.0490648,11941.09934,0.869023256,69.41023943,9.97E-05,3.85984354,0.20293445,0.499488372,1.981655648,3367.431698,5243.753329
19496,98.38315552,99.50026397,0.61121754,134.0679437,11920.74975,0.868742306,38.46190315,0.000100831,3.770842661,0.202805919,0.500051293,1.965124628,3053.517592,4791.28126
19356,99.11867121,99.67258785,0.582582002,136.7373013,12117.78904,0.866656334,35.1386961,0.000100467,3.761898956,0.202970364,0.500154991,1.976758599,3036.265365,4739.647867
19412,108.8100659,99.40510306,0.313504699,137.172162,11897.75084,0.870698537,41.4639374,0.000100963,3.792551645,0.198951848,0.499896971,1.954554823,3019.735161,4760.647362
21444,104.491233,99.26696525,0.435128554,136.4997951,11978.66282,0.86723559,32.18631256,0.000101332,3.749067108,0.202760624,0.499766835,1.981431371,3357.361482,5234.274424
17693,102.7753914,99.19099599,0.483985492,135.9142207,11896.45987,0.869157294,43.7567973,0.000101406,3.711182271,0.203305987,0.498954389,1.988106026,2768.751926,4296.749207
16566,113.7738742,100.0883343,0.158751619,140.731795,12093.25589,0.867499698,35.42665684,9.97E-05,3.625788032,0.202603789,0.500905469,1.968667149,2601.940227,4065.221499
20260,113.4445706,100.1197044,0.167290577,140.2907107,12050.14622,0.867176703,39.13405974,9.95E-05,3.687234343,0.2030545,0.499802567,1.984396603,3180.164329,4951.199881
21674,98.93752884,99.69122805,0.584036717,135.1779957,12144.21419,0.868921288,43.5706346,0.00010041,3.77956063,0.202348717,0.500092276,1.976012547,3388.875265,5312.151029
18592,103.2802281,99.10104954,0.470720925,136.3345173,11852.83103,0.868222892,33.02898808,0.000101669,3.691772753,0.203151704,0.500268933,1.972476078,2907.10257,4552.622621
20536,114.338917,100.3704987,0.142453325,140.3882581,12032.24228,0.866527074,46.43995511,9.90E-05,3.703888924,0.203108061,0.499853915,1.984218217,3227.976132,5016.644033
20650,109.557724,99.5536145,0.280922168,138.1625859,11926.5344,0.868668281,38.99739611,0.000100693,3.704656307,0.203370137,0.5,1.97346247,3231.182663,5077.068184
20100,99.39562189,101.3840442,0.526109694,135.4573321,12052.63215,0.869900498,61.57440411,9.71E-05,3.876619082,0.202895933,0.499154229,1.988737167,3143.015947,4912.693013
18384,100.901708,100.8594362,0.503400771,135.4242918,12035.72208,0.86841819,61.58307323,9.80E-05,3.825880429,0.203566248,0.500924717,1.957541535,2884.47573,4514.19861
19036,109.0266863,99.5298046,0.298171006,139.4061554,11985.70167,0.868880017,47.78560269,0.000100716,3.678256864,0.203633768,0.49973734,1.969935877,2989.30821,4666.6653
21876,108.3249223,99.39285136,0.320385275,139.4782177,11984.71315,0.869857378,52.99639928,0.000100951,3.738871295,0.203160846,0.50041141,1.964647849,3430.824609,5369.777199
18723,109.7272339,100.3631064,0.281353116,137.1010309,11991.47476,0.869251722,46.60201217,9.90E-05,3.813132666,0.201957924,0.500026705,1.976500748,2930.518265,4584.910062
19435,107.2517108,99.67803749,0.359862716,136.1683885,11953.51986,0.870131207,59.25428092,0.000100295,3.831096541,0.199954261,0.501054798,1.957999589,3031.642637,4804.021565
20648,110.2791554,99.5155308,0.259339839,140.0502706,11971.11332,0.869043007,38.70672336,0.000100815,3.669690706,0.202653313,0.499176676,1.972639953,3230.13845,5051.325022
20830,109.8487758,99.41114388,0.275144433,140.6408334,11989.97075,0.868026884,36.26209318,0.00010103,3.669388256,0.202311652,0.499951992,1.972152871,3265.618206,5100.590359
15326,90.26869372,101.1033188,0.802443554,133.9428028,12234.3529,0.870546783,45.47411038,9.76E-05,3.743151891,0.203270662,0.499869503,1.94935387,2395.574338,3773.265762
14643,90.35470873,100.420018,0.820404019,133.5132141,12254.92445,0.866420815,36.36339722,9.90E-05,3.68035302,0.202637024,0.500034146,1.948101612,2295.291724,3606.760175
20632,101.1081815,99.03080389,0.540193076,136.7937163,11869.33113,0.868747577,45.72950689,0.000101747,3.734004838,0.202391214,0.499418379,1.964382764,3234.698175,5034.319099
19886,99.70521975,99.1271304,0.579265139,135.2685056,11866.46815,0.867595293,35.93344757,0.000101588,3.680684639,0.203720297,0.499497134,1.980871841,3126.583409,4880.593879
14612,98.44401861,99.63423396,0.603642088,135.9910588,11941.84481,0.869011771,45.77709258,0.000100524,3.706907016,0.203316795,0.499863126,1.954271632,2288.749726,3599.370482
18940,100.224076,99.3588632,0.556698889,136.1913001,11986.09651,0.868373812,45.99325699,0.000101087,3.753376888,0.202182457,0.499788807,1.959539404,2964.242764,4644.403127
19433,100.0323162,99.38450137,0.570093162,135.5148321,11909.21889,0.868625534,38.13716939,0.00010102,3.730701599,0.203371461,0.501569495,1.970452447,3064.052221,4769.35929
20138,98.28155725,99.30758032,0.618814978,134.2522087,11951.15871,0.866074089,36.69840144,0.000101206,3.717359168,0.203440801,0.500794518,1.97411998,3165.025781,4918.610511
18741,109.3714316,99.77438195,0.289315668,139.1120343,12101.47854,0.868470199,43.76673726,0.000100238,3.736112763,0.203443908,0.500240115,1.96384,2941.114773,4601.638507
19936,107.2221108,99.59712538,0.350020629,138.8565613,12072.25317,0.867927368,42.12163652,0.000100606,3.758504704,0.203437102,0.499448234,1.970673898,3119.184795,4873.042583
19861,97.78878204,99.41965004,0.628248611,135.1675213,12131.27336,0.868485978,33.1709397,0.000100993,3.729397771,0.202900408,0.500276925,1.968900966,3117.906401,4888.147142
20378,98.98007655,99.39188013,0.598663725,135.3028332,12219.07962,0.868534694,42.07561081,0.000101005,3.737720852,0.203659673,0.500490725,1.974311207,3210.123051,4997.794196
18911,89.57622548,100.8384585,0.828993358,133.1962721,12349.35913,0.867854688,34.03494531,9.82E-05,3.768265488,0.203606348,0.499074613,1.983259165,2971.236067,4627.030303
18452,99.40965749,99.72983243,0.577720534,136.0464783,12073.76344,0.868577932,32.94499528,0.000100438,3.787494167,0.202260351,0.499891611,1.98319601,2888.234605,4525.442108
19267,93.58161624,102.4811433,0.649270345,135.0281779,12967.29041,0.865780869,45.64903159,9.51E-05,3.792921704,0.20329537,0.500752582,1.951699834,3025.365257,4737.877902
19857,96.28458478,102.2211698,0.590801338,135.164226,12996.25018,0.86493428,53.76831497,9.55E-05,3.807772815,0.203088972,0.499017979,1.968917146,3113.602079,4876.919871
19644,92.49511301,100.4611894,0.759742039,133.8346856,12469.15867,0.86744044,36.63337441,9.89E-05,3.756229393,0.203378449,0.501221747,1.955616494,3086.616291,4836.03311
18349,94.48160663,100.2880441,0.705527487,134.7139875,12340.45574,0.868167203,44.32746794,9.92E-05,3.804224335,0.202997233,0.499863753,1.972852159,2877.612516,4499.454645
19627,104.8511235,99.11986907,0.426735932,138.6233487,11955.27858,0.86900698,42.49478641,0.000101593,3.663700397,0.203233997,0.501655882,1.955718058,3080.840544,4842.76945
20891,107.0157484,99.3097378,0.360468273,138.5117312,11994.75994,0.867694222,35.100063,0.000101231,3.665733047,0.20366261,0.499928199,1.971275373,3283.340483,5137.874952
19096,105.6625995,99.48901422,0.397239177,137.4044911,11893.8795,0.867302053,32.72181839,0.000100862,3.72585345,0.204046223,0.500628404,1.966841004,2995.248117,4693.524895
18896,102.6071655,99.66704799,0.485438928,137.3760901,12125.32005,0.868808213,40.1718185,0.000100469,3.779447041,0.202735201,0.498941575,1.999893933,2959.187314,4615.886084
13447,97.37658957,99.79283202,0.631010361,138.2403634,12345.42023,0.868818324,53.76096401,0.000100156,3.675863637,0.204831273,0.500855209,1.945360059,2110.386488,3299.719822
14464,98.20250277,101.1209236,0.57287166,138.3047424,12410.71558,0.859720686,79.75518255,9.75E-05,3.708840072,0.207631514,0.498755531,1.966731356,2289.934017,3536.434156
19849,104.5412867,100.6776331,0.433752637,135.7460079,11923.46452,0.870824727,57.72708137,9.83E-05,3.838207634,0.20288162,0.500176331,1.985797744,3102.009065,4857.930097
19628,100.3254025,100.6695779,0.529618215,135.263917,11963.54918,0.868045649,60.69339834,9.84E-05,3.849715939,0.203510162,0.500203791,1.970869831,3075.420249,4804.510491
19140,106.0234587,99.28851194,0.391127965,138.0041202,11924.27154,0.868077325,44.43530563,0.000101213,3.733599012,0.202827359,0.500261233,1.979530026,3003.901932,4684.624021
20140,106.0684707,99.34744596,0.386283773,137.7905675,11924.8643,0.868967229,59.29522147,0.00010102,3.757195296,0.203011845,0.49980139,1.971190145,3148.202265,4928.202861
18656,105.5082011,99.87451219,0.396180546,136.7791038,11961.85345,0.869103774,41.25008868,0.000100078,3.790984241,0.203123218,0.498391938,1.986233599,2909.533233,4544.125403
19121,104.6464097,99.77924021,0.425618096,136.2056528,11921.46604,0.867789342,37.75266463,0.000100258,3.796684271,0.202966956,0.499189373,1.956626506,3000.332635,4692.648612
19630,110.1068772,99.85503063,0.267723182,139.3450224,12059.90584,0.867957208,65.08046621,1.00E-04,3.775198867,0.202779074,0.499643403,1.984196574,3075.16823,4810.634788
19856,109.728747,99.98726815,0.278733427,139.0999802,12032.14159,0.869157937,87.2461368,9.96E-05,3.777324998,0.203713028,0.500654714,1.971129665,3118.599638,4856.841263
19188,101.2619345,99.47529448,0.52782492,134.948555,11855.89157,0.86965812,48.57395093,0.000100856,3.803545422,0.202603926,0.500729623,1.962947544,3007.677144,4716.901332
19349,101.3333506,99.41288988,0.524601471,134.6108271,11846.8754,0.868572019,39.76757157,0.000100965,3.756383111,0.203713308,0.500542664,1.970469799,3030.915333,4729.772122
19124,106.8426061,99.28918691,0.363453789,138.1922138,11956.59852,0.86760092,43.19950455,0.000101226,3.676647459,0.203770722,0.499581677,1.980950387,2997.866234,4674.791082
19900,107.430603,99.3577049,0.345638365,138.0045294,11900.16533,0.86919598,54.23734807,0.000101022,3.705550932,0.203809053,0.499899497,1.976578207,3120.52694,4870.0577
19449,104.1148131,99.42339021,0.443289433,136.0676632,11868.41663,0.868476528,37.31240802,0.000100979,3.767232225,0.203289919,0.500282791,1.97327852,3044.112436,4770.956835
19597,102.2401388,99.32800182,0.499917648,136.0930283,11850.36853,0.868857478,35.13647072,0.000101153,3.745847139,0.203448985,0.500790937,1.968718158,3066.953332,4793.078459
18878,110.7990783,100.3437206,0.248541473,139.3090011,12002.00766,0.868047463,59.98545731,9.90E-05,3.796820097,0.203412312,0.500423774,1.974912671,2968.04901,4638.05515
19610,107.7374809,99.57838105,0.331518061,138.4320727,11967.16086,0.868332483,47.80342312,0.000100621,3.775598932,0.203833868,0.499082101,1.9943803,3055.652907,4785.108307
18640,98.70091202,101.4012421,0.543552218,136.0609661,12011.40841,0.86888412,56.85447231,9.70E-05,3.815893758,0.203646223,0.500536481,1.981564845,2920.861522,4565.187567
19677,98.68003253,101.1839979,0.549801403,135.7748511,12011.11315,0.868170961,58.59584887,9.74E-05,3.810401185,0.202699794,0.499466382,1.971509972,3089.178063,4818.820513
19878,110.4694134,99.55523998,0.258947587,139.2212431,11959.05045,0.866988631,36.06048941,0.000100759,3.635175661,0.202533488,0.499849079,1.973530596,3131.382246,4872.229267
19918,109.1884727,99.45710505,0.293344803,139.0043291,11980.70075,0.868109248,35.99104051,0.000100915,3.647258184,0.20376419,0.499849382,1.971876256,3130.392527,4869.682804
19864,108.7234193,100.1034592,0.304928659,139.2343926,11945.79424,0.870267821,49.2003764,9.96E-05,3.813026264,0.203770787,0.49914418,1.979828543,3108.717801,4868.567322
19353,109.08779,99.89579778,0.296525055,139.101308,11977.68207,0.869012556,40.47562432,0.000100013,3.789597073,0.203003673,0.499457448,1.987068074,3030.78502,4726.20298
19616,111.175571,99.88552901,0.235166934,140.496766,12112.81796,0.867302202,48.60954678,1.00E-04,3.738578212,0.203464333,0.500203915,1.97207501,3080.690583,4782.209743
19900,111.1617588,99.88173123,0.236103544,140.1234948,12092.99343,0.868894472,41.76234943,0.000100021,3.731375161,0.203167664,0.500452261,1.96967567,3125.901496,4897.104227
19886,100.3988233,100.0429654,0.541074322,136.1997092,11921.63187,0.869254752,61.82665192,9.96E-05,3.838717675,0.202991819,0.501257166,1.963784109,3117.933387,4883.687801
19599,102.2280729,99.45258591,0.49806126,136.5000016,11868.8936,0.86902393,61.44737136,0.000100887,3.822765827,0.201718022,0.500586765,1.966771991,3061.535318,4789.136378
19338,109.7638846,99.58390131,0.272193998,139.0244015,11991.04526,0.869221222,50.85271847,0.000100608,3.729066324,0.202905773,0.498707209,1.990045624,3011.891124,4733.209042
19597,108.5976425,99.39396182,0.310020733,138.599837,11969.66557,0.867428688,41.7484418,0.00010102,3.680686325,0.203227517,0.500076542,1.981734694,3062.802245,4795.395918
19735,106.9824677,99.79940455,0.358963132,137.405962,11914.24341,0.867291614,35.38381042,0.000100218,3.773528511,0.203413408,0.499873322,1.973948302,3093.890421,4830.020375
19897,105.0740815,99.68874681,0.413152462,137.0438234,11916.76072,0.868171081,34.13474825,0.000100446,3.75668533,0.203998151,0.501181083,1.96430004,3115.001805,4878.55014
19609,109.6173696,99.71313457,0.280385721,139.6337334,12137.67954,0.868733745,38.96229168,0.000100398,3.757602981,0.202780032,0.499209547,1.986924098,3066.782,4805.95924
19157,110.8572323,99.66439679,0.243771247,140.5809174,12144.07891,0.8694994,46.82400551,0.000100428,3.693818098,0.203126366,0.500391502,1.979762153,3001.801586,4677.482579
18902,106.7736218,101.2067039,0.362551994,137.4767114,11997.13774,0.869273093,62.03830457,9.74E-05,3.82828691,0.20336014,0.50047614,1.964587738,2967.493023,4630.510571
18664,106.1967424,99.81091311,0.375042292,137.3974974,11926.04625,0.869642092,40.5377024,0.00010022,3.793113164,0.202315669,0.498981997,1.987759046,2909.279824,4545.467089
18904,104.3579666,99.08279111,0.43822728,137.8271508,11910.74356,0.870080406,43.61087501,0.000101686,3.69212835,0.203002451,0.499153618,1.987070793,2960.271937,4598.264307
19594,106.4120139,99.42843825,0.380206204,138.021654,11932.73469,0.868020823,52.76632264,0.000100847,3.739244605,0.203717607,0.500204144,1.975002551,3087.797878,4811.348944
19094,109.6873363,100.5468001,0.281566472,138.1919937,12253.47477,0.867968995,40.09309032,9.87E-05,3.807939344,0.202660428,0.499685765,1.978408972,2998.968976,4677.577927
19827,107.850406,100.0109866,0.334599299,138.4043536,12236.4356,0.868260453,40.92931473,9.98E-05,3.816160573,0.202294963,0.5002774,1.976912995,3102.70864,4835.685351
19341,111.0045499,100.2022313,0.235745567,139.5795884,12024.32032,0.868879582,40.08257925,9.94E-05,3.78306882,0.203336829,0.49857815,1.997511148,3011.400913,4711.15099
19850,109.2567758,99.9250009,0.290930628,139.3382102,12017.88475,0.868715365,48.5462343,9.99E-05,3.79334193,0.20374664,0.500654912,1.970114711,3119.003421,4875.821493
17937,109.9661593,99.82537174,0.27264526,137.4311876,11854.09715,0.867815131,39.91116861,0.000100143,3.727993979,0.203058056,0.501756147,1.955333333,2816.372222,4399.716222
19136,108.3632943,99.6663156,0.32004275,137.2963778,11841.64157,0.868781355,53.07020352,0.000100425,3.78232065,0.202769294,0.50062709,1.962421712,3003.722338,4682.281837
20739,107.7192729,99.42248845,0.340351496,139.7871753,11987.18588,0.868315734,45.69349044,0.000101029,3.778950467,0.201705795,0.498577559,1.982978723,3243.512379,5056.209091
